,departure_date,departure_time,arrival_time,airline,fare_type,price,origin,destination,date_collected
0,"Sunday, 27 November 2022",06:15:00,9:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
1,"Sunday, 27 November 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
2,"Sunday, 27 November 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
3,"Sunday, 27 November 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Saturday, 26 November 2022"
4,"Sunday, 27 November 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
5,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
6,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
7,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
8,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
9,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
10,"Sunday, 27 November 2022",07:20:00,10:45:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
11,"Sunday, 27 November 2022",08:00:00,11:25:00,Rex,Rex-Flex,549,Brisbane,Melbourne,"Saturday, 26 November 2022"
12,"Sunday, 27 November 2022",08:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
13,"Sunday, 27 November 2022",09:00:00,12:20:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
14,"Sunday, 27 November 2022",09:00:00,12:20:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
15,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
16,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
17,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
18,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
19,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
20,"Sunday, 27 November 2022",09:05:00,12:30:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
21,"Sunday, 27 November 2022",09:55:00,13:15:00,Virgin,Virgin-Flex,839,Brisbane,Melbourne,"Saturday, 26 November 2022"
22,"Sunday, 27 November 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
23,"Sunday, 27 November 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
24,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
25,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
26,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
27,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
28,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
29,"Sunday, 27 November 2022",12:10:00,15:30:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
30,"Sunday, 27 November 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
31,"Sunday, 27 November 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
32,"Sunday, 27 November 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
33,"Sunday, 27 November 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Saturday, 26 November 2022"
34,"Sunday, 27 November 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
35,"Sunday, 27 November 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Saturday, 26 November 2022"
36,"Sunday, 27 November 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
37,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
38,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
39,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
40,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
41,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
42,"Sunday, 27 November 2022",17:50:00,21:10:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
43,"Sunday, 27 November 2022",18:00:00,21:25:00,Rex,Rex-Flex,649,Brisbane,Melbourne,"Saturday, 26 November 2022"
44,"Sunday, 27 November 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Saturday, 26 November 2022"
45,"Sunday, 27 November 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
46,"Sunday, 27 November 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
47,"Monday, 28 November 2022",05:15:00,8:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
48,"Monday, 28 November 2022",05:15:00,8:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
49,"Monday, 28 November 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
50,"Monday, 28 November 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
51,"Monday, 28 November 2022",06:55:00,10:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
52,"Monday, 28 November 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
53,"Monday, 28 November 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
54,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
55,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
56,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
57,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
58,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
59,"Monday, 28 November 2022",07:20:00,10:45:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
60,"Monday, 28 November 2022",07:55:00,11:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
61,"Monday, 28 November 2022",08:55:00,12:15:00,Virgin,Virgin-Flex,839,Brisbane,Melbourne,"Saturday, 26 November 2022"
62,"Monday, 28 November 2022",08:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
63,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
64,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
65,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
66,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
67,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
68,"Monday, 28 November 2022",09:05:00,12:30:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
69,"Monday, 28 November 2022",09:15:00,12:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
70,"Monday, 28 November 2022",09:15:00,12:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
71,"Monday, 28 November 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
72,"Monday, 28 November 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
73,"Monday, 28 November 2022",10:55:00,14:15:00,Virgin,Virgin-Flex,839,Brisbane,Melbourne,"Saturday, 26 November 2022"
74,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
75,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
76,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
77,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
78,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
79,"Monday, 28 November 2022",12:10:00,15:30:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
80,"Monday, 28 November 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
81,"Monday, 28 November 2022",12:15:00,15:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
82,"Monday, 28 November 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
83,"Monday, 28 November 2022",12:55:00,16:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
84,"Monday, 28 November 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
85,"Monday, 28 November 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
86,"Monday, 28 November 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
87,"Monday, 28 November 2022",14:55:00,18:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
88,"Monday, 28 November 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
89,"Monday, 28 November 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
90,"Monday, 28 November 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
91,"Monday, 28 November 2022",15:55:00,19:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
92,"Monday, 28 November 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
93,"Monday, 28 November 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
94,"Monday, 28 November 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,839,Brisbane,Melbourne,"Saturday, 26 November 2022"
95,"Monday, 28 November 2022",16:55:00,20:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
96,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,529,Brisbane,Melbourne,"Saturday, 26 November 2022"
97,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,556,Brisbane,Melbourne,"Saturday, 26 November 2022"
98,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,574,Brisbane,Melbourne,"Saturday, 26 November 2022"
99,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,601,Brisbane,Melbourne,"Saturday, 26 November 2022"
100,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,577,Brisbane,Melbourne,"Saturday, 26 November 2022"
101,"Monday, 28 November 2022",17:50:00,21:10:00,JetStar,JetStar-Max,614,Brisbane,Melbourne,"Saturday, 26 November 2022"
102,"Monday, 28 November 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
103,"Monday, 28 November 2022",17:55:00,21:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
104,"Monday, 28 November 2022",18:00:00,21:25:00,Rex,Rex-Flex,549,Brisbane,Melbourne,"Saturday, 26 November 2022"
105,"Monday, 28 November 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
106,"Monday, 28 November 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
107,"Monday, 28 November 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
108,"Monday, 28 November 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
109,"Monday, 28 November 2022",18:55:00,22:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
110,"Monday, 28 November 2022",20:15:00,23:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Saturday, 26 November 2022"
111,"Monday, 28 November 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
112,"Monday, 28 November 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
113,"Monday, 28 November 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
114,"Monday, 28 November 2022",20:35:00,23:55:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
115,"Tuesday, 29 November 2022",05:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
116,"Tuesday, 29 November 2022",05:15:00,8:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
117,"Tuesday, 29 November 2022",06:05:00,9:25:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
118,"Tuesday, 29 November 2022",06:05:00,9:25:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
119,"Tuesday, 29 November 2022",06:15:00,9:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Saturday, 26 November 2022"
120,"Tuesday, 29 November 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
121,"Tuesday, 29 November 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
122,"Tuesday, 29 November 2022",06:55:00,10:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
123,"Tuesday, 29 November 2022",06:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
124,"Tuesday, 29 November 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
125,"Tuesday, 29 November 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
126,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,444,Brisbane,Melbourne,"Saturday, 26 November 2022"
127,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,471,Brisbane,Melbourne,"Saturday, 26 November 2022"
128,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,489,Brisbane,Melbourne,"Saturday, 26 November 2022"
129,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,516,Brisbane,Melbourne,"Saturday, 26 November 2022"
130,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Saturday, 26 November 2022"
131,"Tuesday, 29 November 2022",07:20:00,10:45:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Saturday, 26 November 2022"
132,"Tuesday, 29 November 2022",07:55:00,11:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Saturday, 26 November 2022"
133,"Tuesday, 29 November 2022",07:55:00,11:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
134,"Tuesday, 29 November 2022",08:00:00,11:25:00,Rex,Rex-Flex,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
135,"Tuesday, 29 November 2022",08:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
136,"Tuesday, 29 November 2022",08:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
137,"Tuesday, 29 November 2022",08:55:00,12:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
138,"Tuesday, 29 November 2022",08:55:00,12:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
139,"Tuesday, 29 November 2022",09:15:00,12:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
140,"Tuesday, 29 November 2022",09:15:00,12:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
141,"Tuesday, 29 November 2022",09:55:00,13:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
142,"Tuesday, 29 November 2022",09:55:00,13:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
143,"Tuesday, 29 November 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
144,"Tuesday, 29 November 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
145,"Tuesday, 29 November 2022",10:55:00,14:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
146,"Tuesday, 29 November 2022",10:55:00,14:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
147,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,529,Brisbane,Melbourne,"Saturday, 26 November 2022"
148,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,556,Brisbane,Melbourne,"Saturday, 26 November 2022"
149,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,574,Brisbane,Melbourne,"Saturday, 26 November 2022"
150,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,601,Brisbane,Melbourne,"Saturday, 26 November 2022"
151,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,577,Brisbane,Melbourne,"Saturday, 26 November 2022"
152,"Tuesday, 29 November 2022",12:10:00,15:30:00,JetStar,JetStar-Max,614,Brisbane,Melbourne,"Saturday, 26 November 2022"
153,"Tuesday, 29 November 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Saturday, 26 November 2022"
154,"Tuesday, 29 November 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
155,"Tuesday, 29 November 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
156,"Tuesday, 29 November 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Saturday, 26 November 2022"
157,"Tuesday, 29 November 2022",14:55:00,18:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
158,"Tuesday, 29 November 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
159,"Tuesday, 29 November 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
160,"Tuesday, 29 November 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
161,"Tuesday, 29 November 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
162,"Tuesday, 29 November 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
163,"Tuesday, 29 November 2022",16:55:00,20:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
164,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,384,Brisbane,Melbourne,"Saturday, 26 November 2022"
165,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,411,Brisbane,Melbourne,"Saturday, 26 November 2022"
166,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,429,Brisbane,Melbourne,"Saturday, 26 November 2022"
167,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,456,Brisbane,Melbourne,"Saturday, 26 November 2022"
168,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,432,Brisbane,Melbourne,"Saturday, 26 November 2022"
169,"Tuesday, 29 November 2022",17:50:00,21:10:00,JetStar,JetStar-Max,469,Brisbane,Melbourne,"Saturday, 26 November 2022"
170,"Tuesday, 29 November 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Saturday, 26 November 2022"
171,"Tuesday, 29 November 2022",17:55:00,21:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
172,"Tuesday, 29 November 2022",18:00:00,21:25:00,Rex,Rex-Flex,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
173,"Tuesday, 29 November 2022",18:00:00,21:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
174,"Tuesday, 29 November 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
175,"Tuesday, 29 November 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
176,"Tuesday, 29 November 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
177,"Tuesday, 29 November 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
178,"Tuesday, 29 November 2022",18:55:00,22:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
179,"Tuesday, 29 November 2022",20:15:00,23:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
180,"Tuesday, 29 November 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
181,"Tuesday, 29 November 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
182,"Tuesday, 29 November 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Saturday, 26 November 2022"
183,"Tuesday, 29 November 2022",20:35:00,23:55:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
184,"Wednesday, 30 November 2022",05:15:00,8:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
185,"Wednesday, 30 November 2022",05:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
186,"Wednesday, 30 November 2022",05:15:00,8:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
187,"Wednesday, 30 November 2022",06:05:00,9:25:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Saturday, 26 November 2022"
188,"Wednesday, 30 November 2022",06:05:00,9:25:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
189,"Wednesday, 30 November 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
190,"Wednesday, 30 November 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
191,"Wednesday, 30 November 2022",06:55:00,10:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Saturday, 26 November 2022"
192,"Wednesday, 30 November 2022",06:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
193,"Wednesday, 30 November 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
194,"Wednesday, 30 November 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
